period,product_id,quantity
447,1789,0
447,1743,5
447,1701,2
447,1684,0
447,311,0
447,628,3
447,1714,0
447,1698,2
447,1719,2
447,1680,0
447,6306,0
447,49,0
447,2619,0
447,1699,7
447,1725,0
447,432,0
447,6500,0
447,1717,4
447,1723,0
447,3863,0
447,130,1
447,484,0
447,363,11
447,1712,0
447,780,0
447,626,1
447,739,3
447,1622,0
447,1690,0
447,974,0
447,135,0
447,3511,0
448,1756,6
448,1703,13
448,1700,7
448,570,6
448,1767,7
448,1707,0
448,1754,0
448,685,4
448,1704,3
448,1708,0
448,50,1
448,1718,0
448,1559,3
448,1709,0
448,1706,2
448,83,0
448,1697,0
448,1728,5
448,1789,0
448,1743,0
448,1701,2
448,1684,1
448,311,0
448,628,3
448,1714,1
448,1698,0
448,1719,3
448,1680,2
448,6306,0
448,49,0
448,2619,4
448,1699,6
448,1725,2
448,432,1
448,6500,0
448,1717,3
448,1723,0
448,3863,0
448,130,0
448,484,0
448,363,0
448,1712,1
448,780,0
448,626,3
448,739,8
448,1622,2
448,1690,17
448,974,0
448,135,2
448,3511,0
449,1756,0
449,1703,0
449,1700,0
449,570,0
449,1767,0
449,1707,0
449,1754,0
449,685,0
449,1704,0
449,1708,0
449,50,0
449,1718,0
449,1559,0
449,1709,0
449,1706,0
449,83,0
449,1697,0
449,1728,0
449,1789,0
449,1743,0
449,1701,0
449,1684,0
449,311,0
449,628,0
449,1714,0
449,1698,0
449,1719,0
449,1680,0
449,6306,0
449,49,0
449,2619,0
449,1699,0
449,1725,0
449,432,0
449,6500,0
449,1717,0
449,1723,0
449,3863,0
449,130,0
449,484,0
449,363,0
449,1712,0
449,780,0
449,626,0
449,739,0
449,1622,0
449,1690,0
449,974,0
449,135,0
449,3511,0
450,1756,71
450,1703,87
450,1700,5
450,570,9
450,1767,7
450,1707,0
450,1754,0
450,685,14
450,1704,2
450,1708,0
450,50,3
450,1718,1
450,1559,2
450,1709,1
450,1706,5
450,83,0
450,1697,0
450,1728,10
450,1789,0
450,1743,2
450,1701,0
450,1684,1
450,311,3
450,628,3
450,1714,1
450,1698,0
450,1719,3
450,1680,1
450,6306,0
450,49,0
450,2619,1
450,1699,0
450,1725,2
450,432,1
450,6500,0
450,1717,7
450,1723,0
450,3863,0
450,130,0
450,484,0
450,363,8
450,1712,0
450,780,0
450,626,1
450,739,0
450,1622,0
450,1690,4
450,974,0
450,135,2
450,3511,0
451,1756,42
451,1703,12
451,1700,7
451,570,0
451,1767,6
451,1707,0
451,1754,0
451,685,0
451,1704,4
451,1708,0
451,50,0
451,1718,2
451,1559,0
451,1709,0
451,1706,1
451,83,0
451,1697,0
451,1728,4
451,1789,0
451,1743,0
451,1701,1
451,1684,0
451,311,0
451,628,3
451,1714,0
451,1698,2
451,1719,0
451,1680,0
451,6306,0
451,49,0
451,2619,3
451,1699,0
451,1725,0
451,432,0
451,6500,0
451,1717,9
451,1723,0
451,3863,0
451,130,0
451,484,0
451,363,0
451,1712,1
451,780,0
451,626,0
451,739,4
451,1622,0
451,1690,2
451,974,0
451,135,0
451,3511,0
452,1756,0
452,1703,0
452,1700,0
452,570,0
452,1767,0
452,1707,0
452,1754,0
452,685,0
452,1704,0
452,1708,0
452,50,0
452,1718,0
452,1559,0
452,1709,0
452,1706,0
452,83,0
452,1697,0
452,1728,0
452,1789,0
452,1743,0
452,1701,0
452,1684,0
452,311,0
452,628,0
452,1714,0
452,1698,0
452,1719,0
452,1680,0
452,6306,0
452,49,0
452,2619,0
452,1699,0
452,1725,0
452,432,0
452,6500,0
452,1717,0
452,1723,0
452,3863,0
452,130,0
452,484,0
452,363,0
452,1712,0
452,780,0
452,626,0
452,739,0
452,1622,0
452,1690,0
452,974,0
452,135,0
452,3511,0
453,1756,0
453,1703,0
453,1700,0
453,570,0
453,1767,0
453,1707,0
453,1754,0
453,685,0
453,1704,0
453,1708,0
453,50,0
453,1718,0
453,1559,0
453,1709,0
453,1706,0
453,83,0
453,1697,0
453,1728,0
453,1789,0
453,1743,0
453,1701,0
453,1684,0
453,311,0
453,628,0
453,1714,0
453,1698,0
453,1719,0
453,1680,0
453,6306,0
453,49,0
453,2619,0
453,1699,0
453,1725,0
453,432,0
453,6500,0
453,1717,0
453,1723,0
453,3863,0
453,130,0
453,484,0
453,363,0
453,1712,0
453,780,0
453,626,0
453,739,0
453,1622,0
453,1690,0
453,974,0
453,135,0
453,3511,0
454,1756,84
454,1703,27
454,1700,5
454,570,0
454,1767,5
454,1707,0
454,1754,0
454,685,0
454,1704,3
454,1708,0
454,50,1
454,1718,0
454,1559,0
454,1709,2
454,1706,0
454,83,0
454,1697,0
454,1728,6
454,1789,0
454,1743,0
454,1701,1
454,1684,0
454,311,0
454,628,2
454,1714,0
454,1698,2
454,1719,2
454,1680,2
454,6306,0
454,49,0
454,2619,0
454,1699,3
454,1725,0
454,432,0
454,6500,0
454,1717,1
454,1723,0
454,3863,0
454,130,0
454,484,0
454,363,1
454,1712,1
454,780,0
454,626,7
454,739,1
454,1622,0
454,1690,0
454,974,0
454,135,0
454,3511,0
455,1756,35
455,1703,15
455,1700,11
455,570,10
455,1767,7
455,1707,0
455,1754,0
455,685,6
455,1704,5
455,1708,1
455,50,3
455,1718,2
455,1559,2
455,1709,2
455,1706,2
455,83,0
455,1697,0
455,1728,7
455,1789,0
455,1743,9
455,1701,4
455,1684,0
455,311,0
455,628,3
455,1714,2
455,1698,2
455,1719,3
455,1680,2
455,6306,0
455,49,0
455,2619,0
455,1699,5
455,1725,0
455,432,11
455,6500,0
455,1717,3
455,1723,0
455,3863,0
455,130,0
455,484,0
455,363,0
455,1712,0
455,780,0
455,626,1
455,739,3
455,1622,1
455,1690,12
455,974,0
455,135,1
455,3511,0
456,1756,0
456,1703,2
456,1700,0
456,570,0
456,1767,0
456,1707,0
456,1754,0
456,685,0
456,1704,4
456,1708,0
456,50,0
456,1718,0
456,1559,0
456,1709,0
456,1706,0
456,83,0
456,1697,0
456,1728,0
456,1789,0
456,1743,1
456,1701,0
456,1684,0
456,311,0
456,628,0
456,1714,0
456,1698,0
456,1719,2
456,1680,0
456,6306,0
456,49,0
456,2619,0
456,1699,0
456,1725,0
456,432,0
456,6500,0
456,1717,0
456,1723,0
456,3863,0
456,130,0
456,484,0
456,363,0
456,1712,0
456,780,0
456,626,0
456,739,0
456,1622,0
456,1690,0
456,974,0
456,135,1
456,3511,0
457,1756,49
457,1703,49
457,1700,6
457,570,0
457,1767,4
457,1707,34
457,1754,0
457,685,9
457,1704,6
457,1708,0
457,50,2
457,1718,1
457,1559,1
457,1709,0
457,1706,17
457,83,0
457,1697,0
457,1728,1
457,1789,0
457,1743,0
457,1701,2
457,1684,0
457,311,2
457,628,0
457,1714,0
457,1698,1
457,1719,3
457,1680,0
457,6306,0
457,49,0
457,2619,0
457,1699,4
457,1725,4
457,432,0
457,6500,0
457,1717,4
457,1723,0
457,3863,0
457,130,0
457,484,0
457,363,10
457,1712,2
457,780,1
457,626,2
457,739,2
457,1622,1
457,1690,2
457,974,1
457,135,2
457,3511,0
458,1756,32
458,1703,37
458,1700,7
458,570,2
458,1767,7
458,1707,0
458,1754,0
458,685,10
458,1704,4
458,1708,1
458,50,0
458,1718,1
458,1559,0
458,1709,0
458,1706,1
458,83,0
458,1697,0
458,1728,4
458,1789,0
458,1743,0
458,1701,1
458,1684,0
458,311,0
458,628,3
458,1714,0
458,1698,1
458,1719,0
458,1680,2
458,6306,0
458,49,0
458,2619,1
458,1699,4
458,1725,1
458,432,2
458,6500,0
458,1717,10
458,1723,0
458,3863,0
458,130,2
458,484,0
458,363,6
458,1712,0
458,780,0
458,626,0
458,739,3
458,1622,0
458,1690,0
458,974,0
458,135,2
458,3511,0
459,1756,0
459,1703,0
459,1700,0
459,570,0
459,1767,0
459,1707,0
459,1754,0
459,685,0
459,1704,0
459,1708,0
459,50,0
459,1718,0
459,1559,0
459,1709,0
459,1706,0
459,83,0
459,1697,0
459,1728,0
459,1789,0
459,1743,0
459,1701,0
459,1684,0
459,311,0
459,628,0
459,1714,0
459,1698,0
459,1719,0
459,1680,0
459,6306,0
459,49,0
459,2619,0
459,1699,0
459,1725,0
459,432,0
459,6500,0
459,1717,0
459,1723,0
459,3863,0
459,130,0
459,484,0
459,363,0
459,1712,0
459,780,0
459,626,0
459,739,0
459,1622,0
459,1690,0
459,974,0
459,135,0
459,3511,0
460,1756,0
460,1703,0
460,1700,0
460,570,0
460,1767,0
460,1707,0
460,1754,0
460,685,0
460,1704,0
460,1708,0
460,50,0
460,1718,0
460,1559,0
460,1709,0
460,1706,0
460,83,0
460,1697,0
460,1728,0
460,1789,0
460,1743,0
460,1701,0
460,1684,0
460,311,0
460,628,0
460,1714,0
460,1698,0
460,1719,0
460,1680,0
460,6306,0
460,49,0
460,2619,0
460,1699,0
460,1725,0
460,432,0
460,6500,0
460,1717,0
460,1723,0
460,3863,0
460,130,0
460,484,0
460,363,0
460,1712,0
460,780,0
460,626,0
460,739,0
460,1622,0
460,1690,0
460,974,0
460,135,0
460,3511,0
461,1756,0
461,1703,0
461,1700,0
461,570,0
461,1767,0
461,1707,0
461,1754,0
461,685,0
461,1704,0
461,1708,0
461,50,0
461,1718,0
461,1559,0
461,1709,0
461,1706,0
461,83,0
461,1697,0
461,1728,0
461,1789,0
461,1743,0
461,1701,0
461,1684,0
461,311,0
461,628,0
461,1714,0
461,1698,0
461,1719,0
461,1680,0
461,6306,0
461,49,0
461,2619,0
461,1699,0
461,1725,0
461,432,0
461,6500,0
461,1717,0
461,1723,0
461,3863,0
461,130,0
461,484,0
461,363,0
461,1712,0
461,780,0
461,626,0
461,739,0
461,1622,0
461,1690,0
461,974,0
461,135,0
461,3511,0
462,1756,63
462,1703,15
462,1700,13
462,570,0
462,1767,16
462,1707,0
462,1754,0
462,685,12
462,1704,5
462,1708,0
462,50,0
462,1718,2
462,1559,0
462,1709,2
462,1706,4
462,83,0
462,1697,0
462,1728,7
462,1789,0
462,1743,3
462,1701,2
462,1684,0
462,311,0
462,628,4
462,1714,0
462,1698,2
462,1719,1
462,1680,2
462,6306,0
462,49,0
462,2619,4
462,1699,10
462,1725,1
462,432,0
462,6500,0
462,1717,3
462,1723,0
462,3863,0
462,130,0
462,484,0
462,363,8
462,1712,0
462,780,0
462,626,4
462,739,4
462,1622,0
462,1690,8
462,974,0
462,135,1
462,3511,0
463,1756,5
463,1703,5
463,1700,2
463,570,5
463,1767,1
463,1707,0
463,1754,0
463,685,0
463,1704,0
463,1708,1
463,50,0
463,1718,1
463,1559,0
463,1709,0
463,1706,0
463,83,0
463,1697,0
463,1728,0
463,1789,0
463,1743,0
463,1701,0
463,1684,0
463,311,0
463,628,0
463,1714,0
463,1698,0
463,1719,1
463,1680,0
463,6306,0
463,49,0
463,2619,0
463,1699,4
463,1725,0
463,432,0
463,6500,0
463,1717,1
463,1723,0
463,3863,0
463,130,0
463,484,0
463,363,0
463,1712,0
463,780,0
463,626,0
463,739,0
463,1622,0
463,1690,0
463,974,0
463,135,0
463,3511,0
464,1756,35
464,1703,24
464,1700,9
464,570,1
464,1767,6
464,1707,38
464,1754,0
464,685,4
464,1704,8
464,1708,3
464,50,3
464,1718,2
464,1559,0
464,1709,0
464,1706,10
464,83,1
464,1697,0
464,1728,10
464,1789,0
464,1743,1
464,1701,1
464,1684,0
464,311,0
464,628,2
464,1714,0
464,1698,2
464,1719,2
464,1680,0
464,6306,0
464,49,0
464,2619,0
464,1699,0
464,1725,0
464,432,1
464,6500,0
464,1717,6
464,1723,0
464,3863,0
464,130,0
464,484,0
464,363,0
464,1712,5
464,780,0
464,626,1
464,739,1
464,1622,0
464,1690,2
464,974,1
464,135,0
464,3511,0
465,1756,20
465,1703,20
465,1700,7
465,570,3
465,1767,3
465,1707,0
465,1754,0
465,685,12
465,1704,2
465,1708,0
465,50,0
465,1718,3
465,1559,0
465,1709,1
465,1706,4
465,83,0
465,1697,0
465,1728,3
465,1789,0
465,1743,1
465,1701,2
465,1684,0
465,311,0
465,628,6
465,1714,0
465,1698,0
465,1719,0
465,1680,5
465,6306,0
465,49,2
465,2619,0
465,1699,2
465,1725,0
465,432,0
465,6500,0
465,1717,3
465,1723,0
465,3863,0
465,130,0
465,484,0
465,363,8
465,1712,0
465,780,2
465,626,0
465,739,2
465,1622,0
465,1690,3
465,974,0
465,135,0
465,3511,0
466,1756,0
466,1703,0
466,1700,0
466,570,0
466,1767,0
466,1707,0
466,1754,0
466,685,0
466,1704,0
466,1708,0
466,50,0
466,1718,0
466,1559,0
466,1709,0
466,1706,0
466,83,0
466,1697,0
466,1728,0
466,1789,0
466,1743,0
466,1701,0
466,1684,0
466,311,0
466,628,0
466,1714,0
466,1698,0
466,1719,0
466,1680,0
466,6306,0
466,49,0
466,2619,0
466,1699,0
466,1725,0
466,432,0
466,6500,0
466,1717,0
466,1723,0
466,3863,0
466,130,0
466,484,0
466,363,0
466,1712,0
466,780,0
466,626,0
466,739,0
466,1622,0
466,1690,0
466,974,0
466,135,0
466,3511,0
467,1756,0
467,1703,0
467,1700,0
467,570,0
467,1767,0
467,1707,0
467,1754,0
467,685,0
467,1704,0
467,1708,0
467,50,0
467,1718,0
467,1559,0
467,1709,0
467,1706,0
467,83,0
467,1697,0
467,1728,0
467,1789,0
467,1743,0
467,1701,0
467,1684,0
467,311,0
467,628,0
467,1714,0
467,1698,0
467,1719,0
467,1680,0
467,6306,0
467,49,0
467,2619,0
467,1699,0
467,1725,0
467,432,0
467,6500,0
467,1717,0
467,1723,0
467,3863,0
467,130,0
467,484,0
467,363,0
467,1712,0
467,780,0
467,626,0
467,739,0
467,1622,0
467,1690,0
467,974,0
467,135,0
467,3511,0
468,1756,47
468,1703,14
468,1700,9
468,570,0
468,1767,4
468,1707,0
468,1754,0
468,685,0
468,1704,3
468,1708,0
468,50,1
468,1718,1
468,1559,0
468,1709,3
468,1706,0
468,83,0
468,1697,0
468,1728,3
468,1789,0
468,1743,1
468,1701,1
468,1684,0
468,311,0
468,628,3
468,1714,0
468,1698,2
468,1719,1
468,1680,0
468,6306,0
468,49,0
468,2619,1
468,1699,5
468,1725,0
468,432,0
468,6500,0
468,1717,1
468,1723,0
468,3863,0
468,130,0
468,484,0
468,363,0
468,1712,0
468,780,0
468,626,1
468,739,4
468,1622,2
468,1690,0
468,974,1
468,135,0
468,3511,0
469,1756,22
469,1703,14
469,1700,11
469,570,4
469,1767,15
469,1707,0
469,1754,0
469,685,7
469,1704,5
469,1708,0
469,50,0
469,1718,3
469,1559,0
469,1709,0
469,1706,2
469,83,0
469,1697,0
469,1728,10
469,1789,0
469,1743,0
469,1701,4
469,1684,0
469,311,1
469,628,3
469,1714,0
469,1698,1
469,1719,1
469,1680,0
469,6306,0
469,49,0
469,2619,4
469,1699,8
469,1725,0
469,432,2
469,6500,0
469,1717,4
469,1723,0
469,3863,0
469,130,1
469,484,0
469,363,8
469,1712,1
469,780,0
469,626,0
469,739,3
469,1622,0
469,1690,10
469,974,0
469,135,0
469,3511,0
470,1756,0
470,1703,0
470,1700,0
470,570,0
470,1767,0
470,1707,0
470,1754,0
470,685,0
470,1704,0
470,1708,0
470,50,0
470,1718,0
470,1559,0
470,1709,0
470,1706,0
470,83,0
470,1697,0
470,1728,0
470,1789,0
470,1743,0
470,1701,0
470,1684,0
470,311,0
470,628,0
470,1714,0
470,1698,0
470,1719,0
470,1680,0
470,6306,0
470,49,0
470,2619,0
470,1699,0
470,1725,0
470,432,0
470,6500,0
470,1717,0
470,1723,0
470,3863,0
470,130,0
470,484,0
470,363,0
470,1712,0
470,780,0
470,626,0
470,739,0
470,1622,0
470,1690,0
470,974,0
470,135,0
470,3511,0
471,1756,51
471,1703,37
471,1700,8
471,570,0
471,1767,8
471,1707,40
471,1754,0
471,685,14
471,1704,2
471,1708,0
471,50,0
471,1718,2
471,1559,0
471,1709,0
471,1706,6
471,83,1
471,1697,0
471,1728,10
471,1789,0
471,1743,2
471,1701,2
471,1684,0
471,311,2
471,628,3
471,1714,0
471,1698,1
471,1719,3
471,1680,1
471,6306,0
471,49,0
471,2619,4
471,1699,6
471,1725,1
471,432,0
471,6500,0
471,1717,5
471,1723,0
471,3863,0
471,130,2
471,484,0
471,363,5
471,1712,0
471,780,0
471,626,1
471,739,6
471,1622,0
471,1690,0
471,974,0
471,135,0
471,3511,0
472,1756,69
472,1703,25
472,1700,4
472,570,4
472,1767,7
472,1707,0
472,1754,0
472,685,1
472,1704,0
472,1708,4
472,50,0
472,1718,0
472,1559,0
472,1709,0
472,1706,0
472,83,0
472,1697,0
472,1728,8
472,1789,0
472,1743,0
472,1701,0
472,1684,1
472,311,0
472,628,1
472,1714,0
472,1698,0
472,1719,0
472,1680,0
472,6306,0
472,49,0
472,2619,8
472,1699,2
472,1725,0
472,432,0
472,6500,0
472,1717,10
472,1723,0
472,3863,0
472,130,0
472,484,0
472,363,0
472,1712,0
472,780,0
472,626,2
472,739,0
472,1622,0
472,1690,3
472,974,0
472,135,0
472,3511,0
473,1756,0
473,1703,0
473,1700,0
473,570,0
473,1767,0
473,1707,0
473,1754,0
473,685,0
473,1704,0
473,1708,0
473,50,0
473,1718,0
473,1559,0
473,1709,0
473,1706,0
473,83,0
473,1697,0
473,1728,0
473,1789,0
473,1743,0
473,1701,0
473,1684,0
473,311,0
473,628,0
473,1714,0
473,1698,0
473,1719,0
473,1680,0
473,6306,0
473,49,0
473,2619,0
473,1699,0
473,1725,0
473,432,0
473,6500,0
473,1717,0
473,1723,0
473,3863,0
473,130,0
473,484,0
473,363,0
473,1712,0
473,780,0
473,626,0
473,739,0
473,1622,0
473,1690,0
473,974,0
473,135,0
473,3511,0
474,1756,0
474,1703,0
474,1700,0
474,570,0
474,1767,0
474,1707,0
474,1754,0
474,685,0
474,1704,0
474,1708,0
474,50,0
474,1718,0
474,1559,0
474,1709,0
474,1706,0
474,83,0
474,1697,0
474,1728,0
474,1789,0
474,1743,0
474,1701,0
474,1684,0
474,311,0
474,628,0
474,1714,0
474,1698,0
474,1719,0
474,1680,0
474,6306,0
474,49,0
474,2619,0
474,1699,0
474,1725,0
474,432,0
474,6500,0
474,1717,0
474,1723,0
474,3863,0
474,130,0
474,484,0
474,363,0
474,1712,0
474,780,0
474,626,0
474,739,0
474,1622,0
474,1690,0
474,974,0
474,135,0
474,3511,0
475,1756,63
475,1703,13
475,1700,7
475,570,0
475,1767,9
475,1707,0
475,1754,0
475,685,0
475,1704,3
475,1708,0
475,50,0
475,1718,1
475,1559,0
475,1709,0
475,1706,1
475,83,0
475,1697,0
475,1728,4
475,1789,0
475,1743,4
475,1701,1
475,1684,0
475,311,0
475,628,2
475,1714,0
475,1698,1
475,1719,1
475,1680,0
475,6306,0
475,49,0
475,2619,0
475,1699,3
475,1725,0
475,432,0
475,6500,0
475,1717,0
475,1723,0
475,3863,0
475,130,0
475,484,0
475,363,0
475,1712,2
475,780,0
475,626,1
475,739,2
475,1622,2
475,1690,0
475,974,0
475,135,0
475,3511,0
476,1756,0
476,1703,7
476,1700,6
476,570,5
476,1767,7
476,1707,0
476,1754,0
476,685,9
476,1704,1
476,1708,1
476,50,0
476,1718,3
476,1559,0
476,1709,3
476,1706,3
476,83,0
476,1697,0
476,1728,5
476,1789,0
476,1743,6
476,1701,1
476,1684,0
476,311,0
476,628,2
476,1714,0
476,1698,0
476,1719,1
476,1680,2
476,6306,0
476,49,0
476,2619,1
476,1699,5
476,1725,0
476,432,0
476,6500,0
476,1717,0
476,1723,0
476,3863,0
476,130,0
476,484,0
476,363,6
476,1712,0
476,780,0
476,626,0
476,739,2
476,1622,0
476,1690,11
476,974,0
476,135,0
476,3511,0
477,1756,0
477,1703,0
477,1700,0
477,570,0
477,1767,0
477,1707,0
477,1754,0
477,685,0
477,1704,0
477,1708,0
477,50,0
477,1718,0
477,1559,0
477,1709,0
477,1706,0
477,83,0
477,1697,0
477,1728,0
477,1789,0
477,1743,0
477,1701,0
477,1684,0
477,311,0
477,628,0
477,1714,0
477,1698,0
477,1719,0
477,1680,0
477,6306,0
477,49,0
477,2619,0
477,1699,0
477,1725,0
477,432,0
477,6500,0
477,1717,0
477,1723,0
477,3863,0
477,130,0
477,484,0
477,363,0
477,1712,0
477,780,0
477,626,0
477,739,0
477,1622,0
477,1690,0
477,974,0
477,135,0
477,3511,0
478,1756,0
478,1703,43
478,1700,8
478,570,5
478,1767,6
478,1707,30
478,1754,0
478,685,7
478,1704,5
478,1708,3
478,50,1
478,1718,2
478,1559,0
478,1709,5
478,1706,5
478,83,0
478,1697,0
478,1728,8
478,1789,0
478,1743,1
478,1701,1
478,1684,1
478,311,4
478,628,2
478,1714,0
478,1698,3
478,1719,2
478,1680,0
478,6306,0
478,49,1
478,2619,0
478,1699,0
478,1725,0
478,432,0
478,6500,0
478,1717,9
478,1723,0
478,3863,0
478,130,1
478,484,0
478,363,0
478,1712,4
478,780,0
478,626,3
478,739,2
478,1622,0
478,1690,0
478,974,0
478,135,0
478,3511,0
479,1756,0
479,1703,27
479,1700,2
479,570,2
479,1767,3
479,1707,0
479,1754,0
479,685,3
479,1704,1
479,1708,1
479,50,0
479,1718,1
479,1559,0
479,1709,2
479,1706,2
479,83,0
479,1697,0
479,1728,2
479,1789,0
479,1743,2
479,1701,1
479,1684,0
479,311,0
479,628,1
479,1714,0
479,1698,1
479,1719,0
479,1680,1
479,6306,0
479,49,0
479,2619,3
479,1699,2
479,1725,0
479,432,0
479,6500,0
479,1717,14
479,1723,0
479,3863,0
479,130,0
479,484,0
479,363,9
479,1712,0
479,780,0
479,626,0
479,739,1
479,1622,0
479,1690,5
479,974,0
479,135,1
479,3511,0
480,1756,0
480,1703,0
480,1700,0
480,570,0
480,1767,0
480,1707,0
480,1754,0
480,685,0
480,1704,0
480,1708,0
480,50,0
480,1718,0
480,1559,0
480,1709,0
480,1706,0
480,83,0
480,1697,0
480,1728,0
480,1789,0
480,1743,0
480,1701,0
480,1684,0
480,311,0
480,628,0
480,1714,0
480,1698,0
480,1719,0
480,1680,0
480,6306,0
480,49,0
480,2619,0
480,1699,0
480,1725,0
480,432,0
480,6500,0
480,1717,0
480,1723,0
480,3863,0
480,130,0
480,484,0
480,363,0
480,1712,0
480,780,0
480,626,0
480,739,0
480,1622,0
480,1690,0
480,974,0
480,135,0
480,3511,0
481,1756,0
481,1703,0
481,1700,0
481,570,0
481,1767,0
481,1707,0
481,1754,0
481,685,0
481,1704,0
481,1708,0
481,50,0
481,1718,0
481,1559,0
481,1709,0
481,1706,0
481,83,0
481,1697,0
481,1728,0
481,1789,0
481,1743,0
481,1701,0
481,1684,0
481,311,0
481,628,0
481,1714,0
481,1698,0
481,1719,0
481,1680,0
481,6306,0
481,49,0
481,2619,0
481,1699,0
481,1725,0
481,432,0
481,6500,0
481,1717,0
481,1723,0
481,3863,0
481,130,0
481,484,0
481,363,0
481,1712,0
481,780,0
481,626,0
481,739,0
481,1622,0
481,1690,0
481,974,0
481,135,0
481,3511,0
482,1756,0
482,1703,14
482,1700,8
482,570,0
482,1767,1
482,1707,0
482,1754,0
482,685,1
482,1704,4
482,1708,3
482,50,1
482,1718,0
482,1559,0
482,1709,1
482,1706,0
482,83,1
482,1697,0
482,1728,8
482,1789,0
482,1743,1
482,1701,0
482,1684,0
482,311,0
482,628,2
482,1714,0
482,1698,1
482,1719,1
482,1680,0
482,6306,0
482,49,0
482,2619,0
482,1699,4
482,1725,0
482,432,0
482,6500,0
482,1717,2
482,1723,0
482,3863,0
482,130,0
482,484,0
482,363,0
482,1712,0
482,780,0
482,626,1
482,739,2
482,1622,0
482,1690,2
482,974,0
482,135,1
482,3511,0
483,1756,0
483,1703,26
483,1700,8
483,570,9
483,1767,8
483,1707,0
483,1754,0
483,685,9
483,1704,3
483,1708,2
483,50,0
483,1718,9
483,1559,3
483,1709,11
483,1706,1
483,83,0
483,1697,0
483,1728,6
483,1789,0
483,1743,4
483,1701,3
483,1684,0
483,311,0
483,628,5
483,1714,1
483,1698,1
483,1719,5
483,1680,2
483,6306,0
483,49,0
483,2619,3
483,1699,7
483,1725,0
483,432,0
483,6500,0
483,1717,5
483,1723,0
483,3863,0
483,130,0
483,484,0
483,363,8
483,1712,6
483,780,1
483,626,2
483,739,4
483,1622,0
483,1690,5
483,974,0
483,135,0
483,3511,0
484,1756,0
484,1703,0
484,1700,0
484,570,0
484,1767,0
484,1707,0
484,1754,0
484,685,0
484,1704,0
484,1708,0
484,50,0
484,1718,0
484,1559,0
484,1709,0
484,1706,0
484,83,0
484,1697,0
484,1728,0
484,1789,0
484,1743,0
484,1701,0
484,1684,0
484,311,0
484,628,0
484,1714,0
484,1698,0
484,1719,0
484,1680,0
484,6306,0
484,49,0
484,2619,0
484,1699,0
484,1725,0
484,432,0
484,6500,0
484,1717,0
484,1723,0
484,3863,0
484,130,0
484,484,0
484,363,0
484,1712,0
484,780,0
484,626,0
484,739,0
484,1622,0
484,1690,0
484,974,0
484,135,0
484,3511,0
485,1756,0
485,1703,36
485,1700,4
485,570,6
485,1767,16
485,1707,43
485,1754,0
485,685,9
485,1704,4
485,1708,1
485,50,2
485,1718,1
485,1559,2
485,1709,0
485,1706,2
485,83,2
485,1697,0
485,1728,2
485,1789,0
485,1743,0
485,1701,5
485,1684,0
485,311,0
485,628,2
485,1714,0
485,1698,1
485,1719,1
485,1680,0
485,6306,0
485,49,1
485,2619,6
485,1699,5
485,1725,0
485,432,2
485,6500,0
485,1717,8
485,1723,0
485,3863,0
485,130,0
485,484,0
485,363,6
485,1712,0
485,780,0
485,626,1
485,739,1
485,1622,1
485,1690,13
485,974,0
485,135,0
485,3511,0
486,1756,0
486,1703,57
486,1700,6
486,570,2
486,1767,4
486,1707,0
486,1754,0
486,685,7
486,1704,1
486,1708,1
486,50,2
486,1718,0
486,1559,0
486,1709,3
486,1706,4
486,83,1
486,1697,0
486,1728,2
486,1789,0
486,1743,0
486,1701,1
486,1684,1
486,311,1
486,628,5
486,1714,0
486,1698,1
486,1719,2
486,1680,2
486,6306,0
486,49,0
486,2619,0
486,1699,2
486,1725,0
486,432,0
486,6500,0
486,1717,13
486,1723,0
486,3863,0
486,130,0
486,484,0
486,363,4
486,1712,1
486,780,1
486,626,2
486,739,5
486,1622,3
486,1690,3
486,974,0
486,135,0
486,3511,0
487,1756,0
487,1703,0
487,1700,0
487,570,0
487,1767,0
487,1707,0
487,1754,0
487,685,0
487,1704,0
487,1708,0
487,50,0
487,1718,0
487,1559,0
487,1709,0
487,1706,0
487,83,0
487,1697,0
487,1728,0
487,1789,0
487,1743,0
487,1701,0
487,1684,0
487,311,0
487,628,0
487,1714,0
487,1698,0
487,1719,0
487,1680,0
487,6306,0
487,49,0
487,2619,0
487,1699,0
487,1725,0
487,432,0
487,6500,0
487,1717,0
487,1723,0
487,3863,0
487,130,0
487,484,0
487,363,0
487,1712,0
487,780,0
487,626,0
487,739,0
487,1622,0
487,1690,0
487,974,0
487,135,0
487,3511,0
488,1756,0
488,1703,0
488,1700,0
488,570,0
488,1767,0
488,1707,0
488,1754,0
488,685,0
488,1704,0
488,1708,0
488,50,0
488,1718,0
488,1559,0
488,1709,0
488,1706,0
488,83,0
488,1697,0
488,1728,0
488,1789,0
488,1743,0
488,1701,0
488,1684,0
488,311,0
488,628,0
488,1714,0
488,1698,0
488,1719,0
488,1680,0
488,6306,0
488,49,0
488,2619,0
488,1699,0
488,1725,0
488,432,0
488,6500,0
488,1717,0
488,1723,0
488,3863,0
488,130,0
488,484,0
488,363,0
488,1712,0
488,780,0
488,626,0
488,739,0
488,1622,0
488,1690,0
488,974,0
488,135,0
488,3511,0
489,1756,0
489,1703,43
489,1700,8
489,570,0
489,1767,9
489,1707,0
489,1754,0
489,685,1
489,1704,6
489,1708,0
489,50,2
489,1718,0
